id,Tenure,NumOfProducts,HasCrCard,IsActiveMember,Exited,CustomerId_zscore,Gender_Male,Surname_Origin_Latitude,Surname_Origin_Longitude,Geography_Latitude,Geography_Longitude,CreditScore_Range,CreditScore_zscore,Age_zscore,Balance_zscore,EstimatedSalary_zscore
394,8,2,0.0,0.0,1,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,1,-0.9782561141310793,-0.08795072997825726,-1.2260086171219107,-1.7331623365055986
395,0,1,1.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,2,-0.585112469118196,-1.4229782079001267,0.33478615595436534,-0.4987051562404906
396,2,2,0.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,2,-0.057472313969326394,-0.1833098355441051,0.9686429434272481,0.927166048990385
397,3,1,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,1,-0.9679102287360034,-0.5647462578074964,-0.3524192620740585,-1.7339685238663083
398,8,1,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,1,-1.0713690826867621,-0.6601053633733442,1.2699997796730433,-0.561572119628979
399,9,2,0.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.5218972681549225,0.007408375587590569,-1.2260086171219107,0.796650297354738
400,1,1,1.0,0.0,1,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,2,-0.3575029904265268,2.582104225865482,0.9512896201497147,1.456513782609654
401,1,1,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,2,-0.4713077297723614,1.2470767479436122,-0.2106313206899779,0.1531009767342005
402,4,1,1.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,2,-0.5954583545132719,-0.08795072997825726,0.8496234251371884,0.9388350719553764
403,8,2,0.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,4,1.0391915379087164,1.2470767479436122,-1.2260086171219107,1.3774138645732954
404,6,2,0.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,1,-2.1473411637746533,-0.27866894110995294,-0.09701984984429017,-0.750295085619988
405,8,2,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.3563631018337086,-1.5183373134659748,-1.2260086171219107,0.21138418416044874
406,9,1,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.6977773198712125,-0.27866894110995294,-1.2260086171219107,-0.9420612523902072
407,9,1,0.0,0.0,1,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,1,-1.164482051242445,0.9609994312460688,1.0409129280877523,1.2815513010562969
408,4,2,1.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,2,-0.40923241740190613,-0.1833098355441051,-1.2260086171219107,0.44540162885766155
409,10,2,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,2,0.18048305011741872,-0.1833098355441051,1.2256249720722305,1.0347278935829793
410,3,1,1.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,1,-1.174827936637521,0.19812658671928624,0.9907817820287675,0.11613095638804204
411,10,2,0.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,3,0.6046643513155296,-1.5183373134659748,-1.2260086171219107,0.5131158024472763
412,1,2,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,5,2.063434192021228,-0.08795072997825726,-1.2260086171219107,-0.3491278383069945
413,3,1,1.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,4,0.977116225538261,-0.7554644689391921,0.766748756470224,0.7019914501688077
414,9,3,1.0,1.0,1,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,3,0.4391301849943156,0.19812658671928624,1.6824774774394293,1.5276189513532454
415,8,2,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,4,1.494410495292055,-0.37402804667580075,-1.2260086171219107,1.1663637170025634
416,8,2,0.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,2,-0.254044136475768,-1.2322599967684311,-1.2260086171219107,1.588331328590053
417,5,1,0.0,0.0,1,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,1,-1.6921222063913146,2.105308698036243,0.54298324020852,-1.5424485955134242
418,9,1,1.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,1,-0.9782561141310793,0.007408375587590569,0.20992406792890247,-0.09016971120087286
419,6,2,0.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,2,-0.07816408475947814,0.6749221145485254,-1.2260086171219107,0.11648083752905745
420,6,2,0.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,2,-0.4713077297723614,-1.0415417856367355,-1.2260086171219107,1.0333873201654404
421,3,1,1.0,0.0,1,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,4,1.0909209648840956,2.0099495924703947,0.6320492504682408,-0.11406161967267192
422,2,2,1.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,2,-0.667879552278803,-0.08795072997825726,-1.2260086171219107,-0.22458597674953068
423,7,1,1.0,0.0,1,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,1,-1.1955197074276727,0.1027674811534384,0.565237801825209,-1.5990717803889098
424,4,1,1.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.2839419040681775,-0.37402804667580075,-1.2260086171219107,0.44230730230536075
425,9,1,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,2,-0.5644206983280443,0.007408375587590569,-1.2260086171219107,-0.8889579204845497
426,9,1,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,2,-0.02643465778409877,-1.2322599967684311,1.3853541481183902,-0.029824952618193793
427,10,2,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,1,-1.6403927794159352,0.007408375587590569,0.7707206845019652,0.8434235977424507
428,0,1,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.5322431535499985,0.5795630089826775,0.0689604526764244,-1.262641760714714
429,9,1,1.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,1,-1.7024680917863906,0.1027674811534384,-0.08256120475784043,-0.4154598770512854
430,1,1,0.0,0.0,1,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,1,-0.8541054893901687,0.1027674811534384,0.36530513600342773,0.600251509512624
431,3,1,1.0,1.0,1,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,2,-0.32646533424129914,1.7238722757728515,0.985012460794656,-0.4802230153710031
432,2,2,0.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,3,0.7598526322416678,0.19812658671928624,0.8238686430145811,1.7313572438860656
433,0,1,1.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,1,-1.0610231972916864,-0.5647462578074964,0.3941834778485069,-0.9970131113977508
434,8,1,1.0,0.0,1,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,1,-1.0920608534769138,-0.1833098355441051,0.6132833691121902,0.6254579068238544
435,8,1,0.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.33567133104355684,-0.5647462578074964,-1.2260086171219107,-0.4611560582603452
436,3,1,0.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,4,1.152996277254551,1.1517176423777644,0.36537485831866134,-0.25223267329131305
437,4,2,1.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,2,-0.24369825108069215,-0.8508235745050399,0.05417355172423055,0.5172321227698299
438,10,2,0.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,1,-1.3920915299341143,-0.37402804667580075,0.4423356321231441,0.34053710353857186
439,2,2,1.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,5,1.5461399222674341,-0.08795072997825726,1.4697659133441856,-0.5570144482448464
440,3,1,1.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,1,-1.9300775704780597,0.29348569228513405,0.1472685501173551,1.1133142932249946
441,3,1,0.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,2,-0.254044136475768,-0.37402804667580075,-1.2260086171219107,-0.3459331730775731
442,9,2,1.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,4,1.4426810683166755,-0.7554644689391921,-1.2260086171219107,-0.2774804581331409
443,7,2,1.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,1,-1.2058655928227484,-0.46938715224164856,0.7222345042389439,-0.5200279076658866
444,2,1,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,4,0.977116225538261,0.6749221145485254,0.7329510645121471,0.31198492434208397
445,3,1,0.0,0.0,1,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,1,-1.009293770316307,0.7702812201143732,0.6417183732010933,0.7933339040941484
446,1,1,0.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,4,1.0081538817234887,-1.2322599967684311,0.02066308364867942,1.4427567761157494
447,2,1,0.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.7391608614515159,-0.1833098355441051,-1.2260086171219107,0.362114788240672
448,4,1,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,1,-1.5472798108602523,0.1027674811534384,0.7908447886150062,0.006095076510543333
449,6,1,0.0,0.0,1,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.25290424788294985,-0.08795072997825726,-0.13504191269960983,0.6728720183470752
450,6,2,1.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,4,1.318530443575765,0.7702812201143732,0.814360282309727,0.42798982517651946
451,7,1,1.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,1,-1.6197010086257835,-0.08795072997825726,1.5779125972062082,-1.0433659283863705
452,9,2,0.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,5,2.063434192021228,0.1027674811534384,-1.2260086171219107,0.332995704213314
453,7,1,0.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,2,-0.6058042399083478,-0.7554644689391921,0.5382240109987831,-0.9766408819985928
454,3,1,1.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,2,-0.6264960106984995,0.48420390341682973,1.0088299242408718,-0.6583838139947163
455,6,1,0.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,4,1.1116127356742476,0.007408375587590569,0.815296644989257,-0.7565628619448496
456,5,2,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,1,-1.495550383884873,-0.27866894110995294,-1.2260086171219107,1.1158985793267002
457,3,1,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.8529656007973506,-0.5647462578074964,-1.2260086171219107,-1.6070987006613426
458,3,2,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.6253561221056814,-0.08795072997825726,-1.2260086171219107,-0.5494424430146091
459,1,1,0.0,1.0,1,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,1,-1.412783300724266,0.38884479785098186,0.3055792376811731,1.7248974850663328
460,8,1,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,2,-0.14023939712993339,-0.1833098355441051,-1.2260086171219107,1.4951511291884443
461,1,2,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,1,-1.8886940288977563,-0.9461826800708877,0.5640433864387219,1.6629410473509838
462,3,2,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,1,-1.1541361658473692,0.007408375587590569,-1.2260086171219107,-1.102354462804646
463,3,2,1.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,1,-1.4645127276996455,-1.327619102334279,0.5168683062644638,0.11889766063931277
464,4,1,1.0,1.0,1,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,2,0.11840773774696348,-0.6601053633733442,0.920963778927909,-0.8930951084695892
465,4,2,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,5,1.7323658593788,-1.2322599967684311,-1.2260086171219107,1.1643044265095688
466,9,1,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,2,-0.44027007358713377,-0.5647462578074964,0.21602020249809836,-0.5444037720101738
467,9,2,1.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,5,2.063434192021228,-0.6601053633733442,-1.2260086171219107,-1.411321943058499
468,5,3,1.0,0.0,1,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,5,1.7116740885886481,-0.08795072997825726,0.8717314897512943,-0.4899998630400752
469,8,2,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,1,-1.1851738220325967,-0.37402804667580075,-1.2260086171219107,-0.61298847491983
470,3,2,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,4,1.0598833086988682,-0.37402804667580075,-1.2260086171219107,1.4739601918310852
471,10,1,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,2,-0.20231470950038866,-1.1369008912025833,0.9244779438968742,1.3328643614178417
472,1,1,1.0,0.0,1,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.5425890389450744,-0.1833098355441051,1.1743957396186102,-1.3816815152633655
473,2,1,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,4,1.2771469019954615,-1.2322599967684311,0.2781451895891314,-1.246285860755364
474,8,2,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,4,1.3909516413412961,-1.0415417856367355,-1.2260086171219107,-0.3973909158990211
475,1,2,1.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,1,-0.8230678332049411,-0.5647462578074964,-1.2260086171219107,0.04638479416385167
476,6,1,0.0,0.0,1,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,2,-0.30577356345114737,0.6749221145485254,1.035212207200583,-1.1390705932572247
477,1,1,1.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,2,-0.4713077297723614,-0.7554644689391921,0.665190590976014,1.452309992001846
478,8,2,1.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,2,-0.40923241740190613,0.1027674811534384,0.3898233487880389,0.8220978900648692
479,7,1,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,1,-0.8437596039950929,-0.08795072997825726,-1.2260086171219107,0.14582790076907517
480,4,1,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,2,0.07702419616665998,-0.9461826800708877,0.060449842344743154,-1.3819698368000468
481,6,1,0.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,4,1.4219892975265238,-0.46938715224164856,1.2820492382760942,1.4105397136951554
482,5,2,1.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,1,-1.2989785613784315,-1.5183373134659748,-1.2260086171219107,1.046265798068684
483,8,3,0.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,4,1.5254481514772824,-0.1833098355441051,-1.2260086171219107,0.18606910110710362
484,9,2,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,1,-1.7024680917863906,-0.1833098355441051,0.6207189735397963,0.7810070280692852
485,9,2,1.0,0.0,1,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,2,-0.36784887582160264,2.105308698036243,-1.2260086171219107,0.8719990791620483
486,0,1,1.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.8219279446121229,-0.37402804667580075,1.2658917729157078,-0.80627519869653
487,7,2,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,2,-0.09885585554962989,-0.1833098355441051,-1.2260086171219107,-0.43187420646559627
488,3,1,1.0,1.0,1,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,1,-1.1230985096621415,0.007408375587590569,0.9393384139127284,-1.4908188683736538
489,2,2,0.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.42878429959923975,-0.8508235745050399,-1.2260086171219107,0.5287037724271412
490,9,1,1.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,3,0.656393778290909,1.533154064641156,1.6602583379645026,0.0007717358103613705
491,1,1,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,2,-0.6161501253034236,-0.9461826800708877,0.337393930825292,1.6741575898344037
492,2,1,1.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.6150102367106055,0.19812658671928624,1.2754525455678751,-1.5668041138867872
493,4,2,0.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,2,-0.11954762633978164,-0.08795072997825726,0.08109950846158044,0.32851680825506596
494,6,1,0.0,0.0,1,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,1,-1.236903249007976,0.7702812201143732,-1.2260086171219107,1.6505453080399168
495,2,2,0.0,0.0,1,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.2322124770927981,-0.08795072997825726,1.4997639795438007,0.6054753810216226
496,8,2,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,4,1.1840339334397787,-0.27866894110995294,0.2535556516774418,-0.4722833914866372
497,6,2,1.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,2,-0.2954276780560715,-0.6601053633733442,1.4841759932317486,0.016948347769518875
498,5,1,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,5,1.6082152346378895,0.1027674811534384,0.06608100119786282,0.7435027955634853
499,8,2,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,4,1.1012668502791716,-1.2322599967684311,0.722715027229911,0.46909998975990275
500,8,1,0.0,1.0,1,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,1,-0.833413718600017,1.8192313813386993,-1.2260086171219107,0.2855494217104272
501,4,2,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,1,-0.9886019995261551,-0.6601053633733442,-1.2260086171219107,-0.7943195931667307
502,5,2,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.42878429959923975,1.437794959075308,-1.2260086171219107,-0.19757313545576113
503,5,1,1.0,0.0,1,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,4,1.2771469019954615,2.0099495924703947,0.15067131966313074,-0.45122583327200105
504,9,2,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,2,-0.12989351173485753,0.48420390341682973,0.018372024398217217,0.19585846937366735
505,4,1,0.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,1,-1.1127526242670656,0.19812658671928624,-1.2260086171219107,1.648872764891663
506,5,2,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,2,-0.6885713230689547,-0.7554644689391921,-1.2260086171219107,-1.1930922762094542
507,7,1,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,3,0.41843841420416383,-0.8508235745050399,0.6481254532681134,-1.3717869391984345
508,6,1,1.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,3,0.3460172164386327,0.1027674811534384,0.9750791946698371,1.5110495056477888
509,5,2,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.8529656007973506,-1.6136964190318226,-1.2260086171219107,0.29769214061385113
510,2,2,1.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,2,-0.5333830421428166,-0.1833098355441051,-1.2260086171219107,0.7591648457451753
511,10,2,1.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,1,-1.3093244467735072,-0.7554644689391921,-0.14829428159192365,1.0734307994014143
512,6,2,1.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,2,-0.19196882410531277,-0.08795072997825726,0.1615417498734014,-0.034647643315898924
513,5,2,0.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,3,0.8736573715875023,-0.46938715224164856,-1.2260086171219107,-0.5040917955168801
514,6,1,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.8633114861924265,-0.46938715224164856,0.9153223620789847,-1.5124897619681912
515,3,1,1.0,1.0,1,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,2,-0.4713077297723614,1.1517176423777644,0.9568412795353496,-0.5733866945398105
516,9,2,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,4,1.473718724501903,-0.08795072997825726,-1.2260086171219107,-0.20621269551934535
517,10,3,0.0,1.0,1,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,1,-1.8886940288977563,1.6285131702070037,-1.2260086171219107,-0.6577915201744883
518,7,2,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,4,1.3288763289708407,-0.1833098355441051,0.6988485177412548,0.623289061102808
519,4,2,0.0,1.0,1,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.49085961196969496,0.865640325680221,0.3966498847147526,1.3517469875098733
520,6,1,0.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.5839725805253778,1.8192313813386993,0.21148793144553601,0.45887640021644277
521,1,1,1.0,0.0,1,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,5,2.063434192021228,-0.37402804667580075,2.1683351070686037,1.538829929126669
522,7,1,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,5,2.063434192021228,1.6285131702070037,0.8787635061564671,0.33200657701147684
523,5,2,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,1,-1.2782867905882795,-0.1833098355441051,0.27619040026363534,0.6783798639630713
524,8,1,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,3,0.47016784117954324,-0.6601053633733442,0.395411712564912,0.2753352226150858
525,3,1,0.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,2,0.1080618523518876,0.865640325680221,0.7025032493089785,-0.06295219291755293
526,2,2,1.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,4,1.2978386727856133,-0.7554644689391921,-1.2260086171219107,0.21330540028666098
527,2,2,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.5218972681549225,0.38884479785098186,-1.2260086171219107,1.134165435478207
528,8,2,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,2,-0.419578302796982,-1.2322599967684311,-1.2260086171219107,1.1468128040194172
529,3,1,1.0,0.0,1,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,40.4203479,-79.1166983,1,-0.8127219478098653,0.865640325680221,1.2235365082389067,-1.072450754667814
530,1,1,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.2322124770927981,-0.8508235745050399,-0.19864228809346274,-0.3877903999779558
531,2,2,1.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,1,-1.3610538737488866,1.7238722757728515,0.6819040717652416,-1.2209589526932765
532,4,1,0.0,1.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,3,0.5322431535499985,-1.2322599967684311,0.9413066668577181,-0.7014264980214922
533,6,1,1.0,1.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,3,0.8115820592170471,-0.6601053633733442,0.2757366442304705,-0.3506497864909742
534,10,1,1.0,0.0,0,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,39.3260685,-4.8379791,1,-1.1127526242670656,-0.37402804667580075,-0.2738000588541194,-0.40535088575431105
535,7,1,1.0,0.0,0,-0.020002000300047854,0,23.692174048611108,1.2994542580906454,46.603354,1.8883335,1,-1.0403314265015344,0.1027674811534384,0.6068860661974212,-0.8010469797578467
536,1,1,1.0,0.0,1,-0.020002000300047854,1,23.692174048611108,1.2994542580906454,46.603354,1.8883335,2,-0.44027007358713377,1.9145904869045471,-1.2260086171219107,-0.511843610438872
